% Model,case5_base_model.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 7 2023, 14:32"
% Table,Table - T_out - 
% Time (h),"T_out (K), Probe_T_out - HE - 15m","T_out (K), Probe_T_out - HE - 30m","T_out (K), Probe_T_out - HE - 45m"
8474,281.4465257779628,281.0919384060795,281.0946974497835
8475,281.4833587743455,281.1285013233324,281.13129448391476
8476,281.5208858034735,281.1657715036321,281.1686108216969
8477,281.5443883423074,281.1890375832096,281.1919104188135
8478,281.54142510938016,281.18587028639485,281.1887543274163
8479,281.50819250540906,281.15247519517743,281.1553510715054
8480,281.4763266449731,281.12046991436415,281.1233405185448
8481,281.43863729583086,281.0826561859229,281.0855083297675
8482,281.4078427164002,281.0517382392115,281.05456859110365
8483,281.378617256318,281.02238547573876,281.0251896216908
8484,281.34942634794817,280.9930636146403,280.995840088086
8485,281.32604260053563,280.9695417376127,280.97229597081144
8486,281.30815234831675,280.95150562706914,280.95424244550964
8487,281.28886370613327,280.93206642301936,280.9347805573712
8488,281.2645025458536,280.9075543117297,280.9102448395959
8489,281.2408271591087,280.8837294104853,280.8864060561429
8490,281.2192700289064,280.86202240310007,280.8646846339564
8491,281.19148974882194,280.8340961192072,280.83673668833154
8492,281.16890360384065,280.81136199636774,280.813985792605
8493,281.15053334042403,280.79283936434075,280.7954499176391
8494,281.13379686613996,280.7759452501824,280.7785392945241
8495,281.15923727402554,280.80119297949585,280.8038021783786
8496,281.2253040276704,280.8670141806387,280.86965938503164
8497,281.3016254003259,280.94305226012347,280.9457338197309
8498,281.37640534354694,281.01753091411433,281.0202561518641
8499,281.44265911249107,281.0834830450861,281.08626006079777
8500,281.488624862077,281.1291663534412,281.13199032396733
8501,281.51230914910667,281.1525989318091,281.1554598629306
8502,281.5091919816731,281.1492697966299,281.1521505097524
8503,281.498607457224,281.138502772994,281.1413970757214
8504,281.46160597766317,281.1013543601596,281.1042360836908
8505,281.43023700744686,281.0698544639119,281.0727276340933
8506,281.4106851154698,281.0501690478456,281.05303606041394
8507,281.37903403477236,281.01838590881357,281.0212159866984
8508,281.3187572908771,280.9579991771907,280.9607793533251
8509,281.263652204917,280.90279442120885,280.90554044712866
8510,281.22337639329237,280.862412186718,280.8651313595735
8511,281.1855156220005,280.8244369639179,280.82712056607954
8512,281.1469808740549,280.7857828921173,280.78842573974873
8513,281.10769162625786,280.74636985831773,280.7489772788494
8514,281.06995868721526,280.70851013255805,280.7110896812719
8515,281.02132725305336,280.6597579065771,280.6622978374458
8516,280.9856945064179,280.6240006827984,280.6265157303122
8517,280.95424225852133,280.59241581050316,280.5949049376175
8518,280.9329537020239,280.5709818336821,280.5734493547744
8519,280.9955922143819,280.6334034057487,280.63590847406533
8520,281.108478494433,280.7459896017963,280.7485507633056
8521,281.2163067768685,280.8534765346338,280.85608493289755
8522,281.30449983993293,280.9413240472002,280.94398833264154
8523,281.37277793348875,281.00926772703946,281.01199571309223
8524,281.4209028151844,281.0570877053531,281.0598875956711
8525,281.44610580768864,281.0820303944573,281.0848827922874
8526,281.442676745536,281.07838971981465,281.0812613417893
8527,281.40560457191333,281.0411557098138,281.0440200987612
8528,281.36221912930597,280.9976451417909,281.000507785794
8529,281.3240297310838,280.95934653200226,280.96218879957775
8530,281.2840811241957,280.91928977282424,280.9220954152545
8531,281.24473315914025,280.8798295739259,280.88259722123297
8532,281.2075754403078,280.8425540692008,280.84528767140154
8533,281.17721433535263,280.8120664787517,280.814771861243
8534,281.15646565620193,280.791178388618,280.7938615244464
8535,281.1378280961261,280.77239168039176,280.7750529790152
8536,281.1228661798158,280.7572732509485,280.75991665988965
8537,281.10122350772673,280.73547278016923,280.7380942811052
8538,281.09059832783413,280.7246843367019,280.72730186951895
8539,281.06430935360953,280.6982371218995,280.7008316876741
8540,281.0419993379777,280.6757731789652,280.6783534390855
8541,281.0229948675958,280.65661297120954,280.6591835984175
8542,281.00777817933556,280.6412367376425,280.64379528633344
8543,281.0442903915806,280.6775472779742,280.68012861651863
8544,281.13173891262375,280.76473932646076,280.7673766783147
8545,281.2170557745939,280.8497619159998,280.8524115724579
8546,281.28401572100046,280.916404287383,280.9190761086755
8547,281.33456777296436,280.96664117255364,280.9693876479065
8548,281.369566161295,281.00137342233296,281.004184502232
8549,281.3887355202297,281.020310049378,281.02315557046654
8550,281.3809529935838,281.012329619971,281.0151837805863
8551,281.350331567385,280.98154663738967,280.98439482606267
8552,281.3088733115983,280.9399556963864,280.94278976668727
8553,281.27550392965856,280.90646230851627,280.9092817301309
8554,281.2371125929133,280.86795197654,280.87074256419714
8555,281.1967272399242,280.82745000253584,280.8302065874638
8556,281.1628023250332,280.79340324120534,280.796130932386
8557,281.1286468968045,280.75912184562344,280.7618189590393
8558,281.10048849005295,280.7308302639556,280.73350107277287
8559,281.07599845367014,280.7061992569036,280.70884631637796
8560,281.06210354545766,280.69215077006,280.6947819940338
8561,281.04105383100847,280.67094499757576,280.6735546950768
8562,281.0225135558881,280.65224645416106,280.654840324307
8563,281.01855296476685,280.6481153677016,280.6507058171503
8564,281.01272384586395,280.6421095739275,280.6446919086526
8565,281.01566359522354,280.64486322320334,280.64744487085414
8566,281.0251430299681,280.6541471210995,280.6567345504685
8567,281.08362152496744,280.7123946466067,280.71502932271346
8568,281.15218794382093,280.7806859206484,280.7833471092987
8569,281.2056055244346,280.8338217592018,280.8365099351677
8570,281.2425814690348,280.87052875875776,280.8732523578504
8571,281.26309949008754,280.8908021501662,280.8935595380355
8572,281.2727436131876,280.90022643864773,280.9030102529839
8573,281.2784610468246,280.9057412803177,280.9085443283608
8574,281.2838658115185,280.9109522392818,280.91376832011537
8575,281.2783391018629,280.9052434005187,280.9080597928021
8576,281.2715731044146,280.89830243255676,280.901118264458
8577,281.2668195131203,280.893375563777,280.89619121415257
8578,281.25752684032665,280.8839132736045,280.886722574867
8579,281.24049351030857,280.8667168137432,280.8695121826884
8580,281.21491987270286,280.8409897807945,280.84376971677085
8581,281.1938368008321,280.81975913134556,280.8225294693195
8582,281.17567968388335,280.8014526420495,280.8042089985382
8583,281.14910429852836,280.7747314093796,280.7774640248787
8584,281.1264202621416,280.7519003704412,280.7546146842003
8585,281.103907634407,280.72923914737555,280.7319355563869
8586,281.0846536061701,280.7098331483069,280.7125131632007
8587,281.0920684891514,280.7170735976762,280.71975550655685
8588,281.0947013647339,280.7195207932773,280.7221954714219
8589,281.0906158891261,280.7152495954749,280.71791565041076
8590,281.08554174618473,280.7099914848958,280.7126556819948
8591,281.10692416853465,280.73117576544706,280.7338657395795
8592,281.15400544449,280.778024276962,280.780736815768
8593,281.2001925818346,280.82396020514636,280.8266933698327
8594,281.25093174941884,280.87443627319925,280.87720314118536
8595,281.2782050208287,280.90145966422944,280.90425067695134
8596,281.3047633160401,280.9277795696817,280.9306026583099
8597,281.3154072147811,280.93820112782475,280.9410442845907
8598,281.31254196649076,280.9351362649946,280.9379902811963
8599,281.29304257131474,280.91546785002214,280.91832215463495
8600,281.2693740427853,280.89164741151825,280.89449387631396
8601,281.2487827712532,280.8709089762663,280.8737443973089
8602,281.22616906688165,280.8481500218287,280.8509676333412
8603,281.20661506739935,280.82844928259794,280.83124978018344
8604,281.18753743718287,280.80922173057047,280.8120040453795
8605,281.1711152763996,280.79264563499714,280.795411819486
8606,281.1533079175464,280.774681615047,280.777431390441
8607,281.13334687790217,280.75456477136396,280.7572980314845
8608,281.124900736406,280.7459549244471,280.7486810778595
8609,281.1102815681713,280.73117107572034,280.7338829776154
8610,281.10779049179604,280.7285064250184,280.731214230737
8611,281.09245349060996,280.71299764327904,280.7156885354182
8612,281.0835419964335,280.7039149416369,280.70660249417284
8613,281.0748223392666,280.6950226970913,280.6977087168707
8614,281.06451090287123,280.6845403924398,280.68721509387575
8615,281.0844831418051,280.70431801882114,280.70700582240255
8616,281.1406464265234,280.76024456902377,280.762965760574
8617,281.18147613525423,280.800824453513,280.803560692746
8618,281.2269346407148,280.8460248622045,280.84879086035073
8619,281.25074239585103,280.86958772424634,280.87237710092467
8620,281.26504935145874,280.88366819025117,280.88648107813594
8621,281.27578252015945,280.8941874892881,280.8970243698235
8622,281.2789518466262,280.89715760421166,280.9000061225754
8623,281.26221249780167,280.88023986001076,280.8830797387928
8624,281.23952776948704,280.8573980071409,280.86023384458366
8625,281.22335664388396,280.84107419781435,280.84390495625956
8626,281.19231755441433,280.80989364495247,280.8126987245736
8627,281.1637886598218,280.78122463708854,280.78401212149015
8628,281.1331233415232,280.7504227036817,280.7531872838879
8629,281.10795426825473,280.725115723357,280.727859167394
8630,281.08980041754154,280.70681356885063,280.7095377266517
8631,281.0690534671912,280.68591414414715,280.6886167543845
8632,281.0542786203805,280.67098051338604,280.67366851475487
8633,281.03462773418,280.6511698926894,280.6538395285957
8634,281.0167049907065,280.633087566475,280.6357439034811
8635,280.9847487016669,280.60098141729287,280.6036147529507
8636,280.9621779427655,280.5782605429793,280.5808801595625
8637,280.9417047279559,280.557634424251,280.56024057665593
8638,280.9262133527875,280.54198385574676,280.5445738058154
8639,280.9445804117865,280.56016206778264,280.5627610613921
8640,281.0000060957944,280.6153526026545,280.6179810141936
8641,281.08275929878505,280.69783120575056,280.7005028086019
8642,281.16186860202635,280.77663847741854,280.7793378553086
8643,281.22495011869626,280.8394091196995,280.8421601810484
8644,281.2715860616907,280.88575525039926,280.88856111338885
8645,281.29994672988596,280.91385674072365,280.91670633618753
8646,281.2994042661628,280.9130954203964,280.9159657940599
8647,281.2827136706494,280.89622170385854,280.8991006593721
8648,281.2373910707874,280.8507569076411,280.8536197199893
8649,281.1932728623815,280.8065186632283,280.8093632393276
8650,281.1464349744626,280.7595713993455,280.7623870480703
8651,281.10075241235756,280.71378207077936,280.71656201293547
8652,281.0647744153058,280.67768889969506,280.6804366111159
8653,281.0415179301193,280.6543007896578,280.65702241842257
8654,281.02626168340635,280.6388982775492,280.64159746501707
8655,281.0125048092736,280.6249833717244,280.62765796883406
8656,280.99604616565136,280.60835988842194,280.611014645559
8657,280.9794929820944,280.5916401532143,280.59428593723084
8658,280.96309592203943,280.5750786155496,280.57771658908683
8659,280.93919958984173,280.5510241443167,280.5536421915055
8660,280.91230061458606,280.5239723626756,280.52657180746814
8661,280.8907325420631,280.50225152914686,280.5048421753273
8662,280.87306294447427,280.48442673403235,280.48700354873614
8663,280.8726486349959,280.48384335500947,280.48641412228665
8664,280.93421810470386,280.54519316621344,280.5478076722629
8665,281.0122849262819,280.62299029944154,280.6256238313529
8666,281.0869885994591,280.6973828302344,280.70004736298705
8667,281.15415266700853,280.76423379983646,280.76695434045666
8668,281.2065203761324,280.8163068005189,280.81908447115063
8669,281.23668155356097,280.8462038938161,280.84902404075433
8670,281.24506237415164,280.8543503563973,280.8571960813753
8671,281.21800886461466,280.82711604984337,280.8299673665416
8672,281.16728147767503,280.77625402715415,280.77908960209936
8673,281.12817729585424,280.73703183964903,280.739854503361
8674,281.07171522602465,280.68046657012013,280.6832486899522
8675,281.02211413960265,280.63076476504955,280.63350922026973
8676,280.98986891551675,280.5984042617741,280.6011206638073
8677,280.96457823262466,280.57298241930795,280.5756691354629
8678,280.95173546097817,280.55998937601476,280.5626544305103
8679,280.9408918181971,280.5489821576362,280.55162874261475
8680,280.92019022414775,280.5281176332824,280.53074287050214
8681,280.8959887372791,280.50375689389904,280.50636397768125
8682,280.8676872881672,280.47530378005666,280.4778949535491
8683,280.82315010279257,280.4306310267766,280.43319244631584
8684,280.8044332876088,280.4117692506353,280.41432074416866
8685,280.79277651236015,280.39995313281077,280.4024917976677
8686,280.78937317285175,280.3963781131532,280.39890478892306
8687,280.8104957937532,280.4172989264559,280.41983344609525
8688,280.8450471320031,280.4516224465758,280.4541742620698
8689,280.8869344246724,280.49326332256976,280.49583893550073
8690,280.92607942161,280.5321548023834,280.53475696363904
8691,280.9716292670007,280.57744514366493,280.5800852930665
8692,281.01378554490395,280.61934081832555,280.6220170616155
8693,281.0370567206585,280.64236778765957,280.64506858392474
8694,281.038414261236,280.64350814184843,280.6462234948753
8695,281.043070344096,280.64796195129026,280.6506978670198
8696,281.0135958333791,280.61831772797643,280.6210433610204
8697,280.9724973377368,280.5770804309602,280.57978861923624
8698,280.92832557541243,280.53278343114306,280.53546998757275
8699,280.8922526058567,280.4965872073968,280.4992513236172
8700,280.8715767027601,280.4757781958901,280.4784267597752
8701,280.8468946609965,280.4509518390577,280.45356808853927
8702,280.8095216857692,280.41343882081674,280.4160205052353
8703,280.78539678313814,280.3891686904516,280.3917341609824
8704,280.76427947082607,280.367900077795,280.3704488239164
8705,280.74206556882126,280.3455321179365,280.3480602932698
8706,280.7172251733547,280.3205375765391,280.3230449723349
8707,280.7155981872049,280.3187398239673,280.32124549968177
8708,280.71443684659437,280.31739591412514,280.3198952496278
8709,280.7195185225423,280.32228608407945,280.3247827870095
8710,280.72885464743723,280.3314194096942,280.33392121977033
8711,280.76203595627334,280.3643766161757,280.366902539607
8712,280.8353837691963,280.43745833811965,280.4400331507514
8713,280.8999263040813,280.5017161128446,280.50432629232523
8714,280.96383599258843,280.56533375492097,280.5679883037621
8715,281.02207119690115,280.6232792164925,280.6259848259054
8716,281.05644700794994,280.65738739040546,280.6601313702341
8717,281.06991400917553,280.67061733261914,280.6733895994941
8718,281.06470198129284,280.66520093974094,280.66798980157637
8719,281.06322627543796,280.66353760245335,280.6663427058717
8720,281.0352932478571,280.63544337745134,280.6382364734829
8721,281.0042544266819,280.60426225196426,280.60704055709107
8722,280.9741512581582,280.5740218638809,280.57678287512465
8723,280.94296151965744,280.54269795310904,280.54543582456625
8724,280.91352604779166,280.51312739806787,280.5158406926554
8725,280.88941335786006,280.4888738406365,280.4915652556031
8726,280.8694994067324,280.4688126448366,280.4714844753693
8727,280.84772256938027,280.4468844732233,280.449532001406
8728,280.8315888187399,280.43059321664174,280.4332260403635
8729,280.81699177558943,280.41583320947024,280.4184537400924
8730,280.80564444360454,280.4043177780884,280.40692636183303
8731,280.8029739553726,280.40146978342733,280.40407395469754
8732,280.7911667751572,280.38948600476886,280.39207875196485
8733,280.78184921865943,280.3799920420141,280.38257865576367
8734,280.79292030732006,280.3908718953051,280.393467963141
8735,280.83357085088943,280.43130539306964,280.4339319482441
8736,280.858451660046,280.45595719736355,280.4585749169992
8737,280.8780789705321,280.4753510714978,280.47798474008465
8738,280.891631333012,280.4886788973729,280.4913358054947
8739,280.9052766416276,280.50210846677544,280.50478693976675
8740,280.9317029453203,280.5283144300276,280.5310186845082
8741,280.9498003373753,280.54619301937976,280.5489111376076
8742,280.9598097980425,280.55599103189644,280.5587189713144
8743,280.93953289787953,280.53552950113385,280.53824979422683
8744,280.9203526741641,280.51618210005546,280.5189018610427
8745,280.8988662968146,280.49453980327996,280.4972527294094
8746,280.88096500493987,280.47648344077464,280.47918485267166
8747,280.8647233070276,280.4600849278835,280.462772822106
8748,280.8465281401328,280.4417313202567,280.4444026636337
8749,280.8359257347959,280.4309644919859,280.43362652354426
8750,280.826330074259,280.4211994950786,280.4238515914566
8751,280.81595014877615,280.4106480591014,280.4132896420145
8752,280.74391471046823,280.33848427445133,280.3410734315791
8753,280.7194045245771,280.31384848544496,280.31644621773097
8754,280.71696833856464,280.3112606067154,280.3138624301655
8755,280.72345783772965,280.3175684071945,280.3201385433428
8756,280.73443926426745,280.3283472663053,280.33090915270185
8757,280.7496419904607,280.3433366691867,280.34590834460903
8758,280.76944771627296,280.3629230132229,280.36551102531996
8759,280.8244058638159,280.4176340403629,280.4202630007492
8760,280.83913002443165,280.43212212674945,280.4347560911087
8761,280.86474172447043,280.4575008882627,280.46016033466265
8762,280.8930461092698,280.4855716890226,280.4882617530178
8763,280.92259911408786,280.514891357174,280.5176081787118
8764,280.95358950436196,280.54564717802356,280.5483898107699
8765,280.98547410040436,280.5772957973781,280.5800650628355
8766,281.0182062199452,280.6097909707778,280.6125879100866
8767,281.05234084276134,280.64368742509527,280.6465131063541
8768,281.0325974166755,280.623744627649,280.6265607034983
8769,281.02806162365647,280.61902521113933,280.62185545688214
8770,281.02828953674674,280.6190726004337,280.6219142063946
8771,281.0275981489578,280.6182030515279,280.6210433552676
8772,281.0290597692072,280.6194825677827,280.6223201813734
8773,281.0301267396546,280.6203649389259,280.6232014922585
8774,281.03040409057155,280.6204574476802,280.62329340340983
8775,281.0263210124997,280.61619204583684,280.6190239762385
8776,281.0223602796676,280.61205142706166,280.61488263192973
8777,281.01649501626997,280.60600935946485,280.60883721312547
8778,281.0097598815501,280.5990991932368,280.6019217243332
8779,281.0058638946784,280.59502656600404,280.5978455608754
8780,281.0003916593265,280.58937733511925,280.5921908192586
8781,280.9933672113067,280.58217687725886,280.58498406758633
8782,280.99220724919195,280.580837230288,280.58364312829264
8783,281.0082537596033,280.59668894774546,280.5995043309565
8784,281.0377365201049,280.6259572200302,280.6287874242657
8785,281.0655895281349,280.6535852585136,280.6564277855958
8786,281.09760396093327,280.6853669469414,280.688230060626
8787,281.1369994492256,280.72452095695957,280.7274137118185
8788,281.1642612119197,280.7515461027027,280.7544597533041
8789,281.1774790685494,280.7645420016848,280.76747063069104
8790,281.17781704514806,280.7646769348048,280.76761585968444
8791,281.16174513118614,280.74842605247613,280.75136408965074
8792,281.1461306753536,280.73264664244186,280.7355829281884
8793,281.13824071674156,280.7245922408932,280.72752657086
8794,281.1372094506563,280.7233889819676,280.72631861518863
8795,281.1250191802349,280.7110296736793,280.7139399762461
8796,281.1020443502128,280.68789509824603,280.69079132804006
8797,281.0802441615642,280.6659416881549,280.6688258581667
8798,281.053122716691,280.6386735797048,280.6415382888454
8799,281.01647625319924,280.60189043637274,280.6047271767805
8800,280.9783814727065,280.5636653971925,280.5664743719963
8801,280.9409070828697,280.5260629748845,280.52884367504777
8802,280.90753318792196,280.492558298555,280.4953112074376
8803,280.8880584556183,280.4729399109899,280.4756727518729
8804,280.86702440249945,280.4517545653232,280.4544618219139
8805,280.83906532862386,280.42364375814105,280.42632016488
8806,280.8162234368859,280.40064802454884,280.4033107598453
8807,280.85829411592783,280.44251776948903,280.4452101947428
8808,280.92774864263316,280.5117186355507,280.51444189675925
8809,281.0003813039862,280.58406552969507,280.58681846215484
8810,281.07152367853644,280.6549071491521,280.65770357527583
8811,281.13110684558126,280.7141935123795,280.71703910678895
8812,281.17668193946344,280.75948858774257,280.762381356895
8813,281.20327508079976,280.7858279767959,280.78875711603075
8814,281.2056672166773,280.78800005959613,280.7909490184236
8815,281.17725182683256,280.75940711230203,280.76235406399366
8816,281.13096738994193,280.7129837943021,280.71591569698325
8817,281.08291818536065,280.6648179691622,280.6677323533797
8818,281.0485514180999,280.63033767476765,280.6332350597967
8819,281.00964098113207,280.59130875238765,280.59416197134016
8820,280.96217911930165,280.54373078375335,280.5465381220258
8821,280.9198988617617,280.5013326205977,280.50410547916306
8822,280.8922834059024,280.47358711116794,280.4763354943365
8823,280.86136422572616,280.4425313999504,280.44524778268567
8824,280.81111343233056,280.3921542994374,280.3948266247793
8825,280.7719392721539,280.35285360381914,280.35549794352664
8826,280.74814458223005,280.3289218700182,280.33155253075586
8827,280.7490872890589,280.3296985365334,280.33231498409873
8828,280.73243804148046,280.312876734032,280.3154661448399
8829,280.72751334621597,280.3077713552795,280.3103539565075
8830,280.73541050343573,280.31547403724727,280.3180624985913
8831,280.77548119566296,280.3553200002226,280.35793375149484
8832,280.8577753384609,280.43733987832843,280.4400025643406
8833,280.94319529412144,280.52245375436746,280.52516227259184
8834,281.01491200057086,280.59385841466394,280.596603859033
8835,281.0644357712651,280.6430857887686,280.6458854560289
8836,281.0860211161099,280.66441058174377,280.6672502416392
8837,281.10386968219296,280.6820254240749,280.68490240361706
8838,281.1046357026109,280.6825848440142,280.6854791186789
8839,281.08516794572836,280.66293677349654,280.6658260303099
8840,281.0616763624239,280.6392855415921,280.64217563877105
8841,281.0417381289668,280.6191989219358,280.6220883760961
8842,281.02862916989346,280.60594198502434,280.60881602218865
8843,281.02065424970766,280.5978049298135,280.60065977455395
8844,281.0138602733979,280.59084032783284,280.59368228846176
8845,281.002419930924,280.57922910026076,280.5820588837053
8846,280.9914733879526,280.5681122179912,280.57093341344904
8847,280.98417327209074,280.5606397736771,280.5634551442855
8848,280.9706632151032,280.5469600316386,280.5497633466492
8849,280.9584319114393,280.5345599923267,280.5373536281437
8850,280.94650094229934,280.52246010884204,280.5252452156853
8851,280.9465630683927,280.5223447261657,280.52512804380115
8852,280.9444387323852,280.5200378706133,280.5228151269308
8853,280.9441981449706,280.5196111742276,280.52238512545557
8854,280.9474096305477,280.5226325037918,280.52540823098593
8855,280.9608036739929,280.5358281433885,280.5386138400926
8856,280.9839537441205,280.5587673976954,280.5615650128072
8857,281.01604205314936,280.5906266687616,280.59344064621143
8858,281.0262413281937,280.6006046952223,280.6034239113867
8859,281.040775812124,280.61492331465666,280.61776037152197
8860,281.0501412346505,280.62407995805194,280.62693137655185
8861,281.04927639144654,280.6230186271805,280.62587451236544
8862,281.0444917124902,280.6180474797275,280.62090548801945
8863,281.03570378745843,280.6090812766289,280.61193769352417
8864,281.0216896474237,280.5948970012738,280.59774619180706
8865,281.01223064646985,280.5852689343073,280.58811317471356
8866,281.0065892046536,280.57945468751547,280.58229312401113
8867,280.999392981591,280.5720841997949,280.5749143187442
8868,280.99194783136346,280.5644638691356,280.56728652026555
8869,280.98531127692036,280.55765114284736,280.56046818002955
8870,280.9788573473666,280.55102034774154,280.55383164190425
8871,280.97402160935775,280.5460063630766,280.54881289793474
8872,280.97043686338014,280.5422411716379,280.5450435562853
8873,280.9644447906045,280.53606833148126,280.53886392468314
8874,280.9590925858317,280.53053540091355,280.53332766808654
8875,280.9590044863192,280.53026392541506,280.5330587079552
8876,280.95497759011994,280.5260535152933,280.52884131402647
8877,280.95194282905055,280.52283433180526,280.5256196102577
8878,280.9453917353149,280.51610129272177,280.51888257670356
8879,280.9537670744137,280.5242853881176,280.52707435712495
8880,280.969991246272,280.5403074975978,280.5431043882855
8881,280.9922825578835,280.56238480733566,280.5651929578574
8882,281.01372699077365,280.5836091537377,280.5864296136508
8883,281.03807067557466,280.60772845405955,280.6105668304109
8884,281.0438512416325,280.6132930456211,280.6161339858485
8885,281.03816023810117,280.6074068700221,280.610255626164
8886,281.0330504389138,280.6021129198512,280.60496903591155
8887,281.0157349288347,280.5846269883828,280.58747532745866
8888,280.98906409565836,280.55780001490683,280.56063237793137
8889,280.9633935194726,280.5319792598193,280.5347988772825
8890,280.9514406785774,280.5198729010089,280.52268765250415
8891,280.9268522791027,280.4951320985746,280.4979123123629
8892,280.8991749146859,280.4673023205171,280.4700589343986
8893,280.87085538346213,280.43883342114816,280.4415784890792
8894,280.84281464596364,280.41064864402716,280.41337207038237
8895,280.83627712170596,280.4039515038747,280.40666593643357
8896,280.83048799595105,280.3979897597027,280.4006910389938
8897,280.8381829162109,280.405495909937,280.40819509534725
8898,280.84503575492596,280.4121504563672,280.41484862519064
8899,280.8493083989392,280.41622286835883,280.41892178833047
8900,280.853205380675,280.4199199968875,280.4226234463166
8901,280.8488121892506,280.4153337867762,280.41803717633644
8902,280.8462312965164,280.41256363838903,280.41527065351517
8903,280.8669504116003,280.43307908687984,280.43580380758397
8904,280.8993427498425,280.4652487647437,280.46799181908597
8905,280.9258985533536,280.49157456042326,280.4943298087762
8906,280.9579678256757,280.5234077476998,280.5261853296237
8907,280.9836159504992,280.5488204657728,280.5516208205634
8908,281.0085543833436,280.57352749579655,280.57635159842647
8909,281.026892765527,280.5916417517528,280.59448520676705
8910,281.02342263594085,280.5879678895255,280.59081568997505
8911,281.01377164981375,280.57813118266193,280.5809827720895
8912,280.9907272444168,280.5549205597969,280.55776493209925
8913,280.96167351170845,280.52571632569453,280.5285465585393
8914,280.937669735515,280.501566983759,280.50438613906255
8915,280.9180241762169,280.4817736217394,280.4845765977871
8916,280.8959538004193,280.4595514457963,280.4623296210517
8917,280.8759257702294,280.4393682808554,280.4421273813989
8918,280.85198436883036,280.4152726844942,280.4180119869326
8919,280.825434075542,280.38857126303714,280.39129000821725
8920,280.79855093971787,280.36153885556774,280.36423742344687
8921,280.7728871087285,280.33572580888034,280.33840515942006
8922,280.74681836575684,280.3095074387939,280.3121649562935
8923,280.7277866023298,280.29032001663796,280.2929608761069
8924,280.7131733625192,280.275543647668,280.27817016838736
8925,280.70695499668375,280.269151827142,280.271769519305
8926,280.69989306415744,280.26191043977354,280.2645184726495
8927,280.7399650367051,280.3017676100837,280.30440180411347
8928,280.83378164925756,280.39531842124677,280.3980174372154
8929,280.9219436729284,280.48318021952343,280.48589365738883
8930,280.9944954390204,280.55540639307395,280.55814613636005
8931,281.0487413533626,280.6093265573696,280.61214387392977
8932,281.08630606929506,280.646604728905,280.64949878382936
8933,281.1066552348281,280.66672075995496,280.6696472424974
8934,281.10032020775674,280.66018521361804,280.66311796318286
8935,281.0678953918845,280.6275950562578,280.6305184538638
8936,281.0206585651604,280.5802251938249,280.5831298936072
8937,280.9785815639814,280.5380304634664,280.54091489099886
8938,280.93389707609197,280.4932325830307,280.4960833440457
8939,280.89112500195614,280.4503464656515,280.45316065955325
8940,280.85145124279853,280.41055413277536,280.41333275301565
8941,280.8138999281263,280.3728797180334,280.37562370438576
8942,280.77771710726006,280.3365691817665,280.3392784610871
8943,280.7611296310172,280.31983939960287,280.3225332615921
8944,280.75211996399395,280.31066937249756,280.3133435159708
8945,280.7358088719966,280.2941889643688,280.2968310002021
8946,280.7175009430257,280.2757081946227,280.2783365335002
8947,280.6980998604537,280.2561376381245,280.2587643157902
8948,280.67800200639243,280.2358778156259,280.238493540455
8949,280.6626567475732,280.220369544976,280.22297122268776
8950,280.660605834885,280.2181417727404,280.22073777172324
8951,280.67202621816307,280.22936718212026,280.23196627541785
8952,280.69879373328985,280.2559184037137,280.25853044197567
8953,280.75461169120007,280.31148738530254,280.31413309698587
8954,280.8107459237371,280.3673526139411,280.3700302297177
8955,280.85956318236356,280.4158971317417,280.41860773248925
8956,280.87826358893767,280.4343463447371,280.43707835464045
8957,280.87266682383023,280.4285264989425,280.4312701877119
8958,280.8550923814168,280.41076105448104,280.41352428257505
8959,280.8239606252317,280.3794761080034,280.3822331106237
8960,280.7966666297179,280.3520395903544,280.35478173585255
8961,280.7718290033799,280.3270582239951,280.3297804254602
8962,280.7518284841909,280.30690755407124,280.3096109092005
8963,280.7348999695335,280.28982374874846,280.2925097145806
8964,280.72519208369596,280.27994912240666,280.2826228591094
8965,280.7261756546734,280.28075378108736,280.2834230896853
8966,280.7246947149348,280.27908712115175,280.28174973311565
8967,280.71857079309683,280.27277719524466,280.27543054654865
8968,280.71072334964225,280.2647456522138,280.26739686545676
8969,280.7094636074758,280.26330150570186,280.2659592717776
8970,280.70404990242935,280.2577046032758,280.26035525774455
8971,280.7072150324378,280.26068190334195,280.2633328916257
8972,280.6971743237588,280.2504538860498,280.2530942406496
8973,280.6870656734197,280.2401635570905,280.2428017713256
8974,280.6830996261027,280.23601659736875,280.2386629423139
8975,280.699339106058,280.25206491594855,280.2547247400161
8976,280.732593800615,280.28509911828667,280.2877681038625
8977,280.7653895165197,280.31765871195626,280.3203415173684
8978,280.78982820303196,280.34186099600413,280.34456070156773
8979,280.82430810751026,280.3761005960898,280.3788317926371
8980,280.8484962438458,280.40005366348413,280.4028075754501
8981,280.8698443423058,280.42117352547683,280.42394912110746
8982,280.883679553114,280.43478974167033,280.4375826327363
8983,280.8851750974666,280.436081113392,280.4388827023658
8984,280.88379888264643,280.43451220366813,280.4373212580461
8985,280.87707707978785,280.42760748457295,280.43041791762073
8986,280.8706035681159,280.42095623773383,280.4237656778187
8987,280.865110219309,280.4152862614744,280.4180928407678
8988,280.85564265070957,280.4056445801314,280.4084435366087
8989,280.84004713410576,280.38987966237494,280.3926657066342
