% Model,case3_base_model_com_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 22 2023, 17:13"
% Table,Probe Table - Tout - 
% Time (h),"T_out - 15 m - left (K), Probe_T_out - HE - 15m","T_out - 15 m - left (K), Probe_T_out - HE - 30m","T_out - 15 m - left (K), Probe_T_out - HE - 45m"
495,277.15960135565166,277.19764524751815,277.2218926598887
496,277.0446792475028,277.0833722796404,277.107699308999
497,276.96412072821033,277.0034465927865,277.02789223299646
498,276.85111040461237,276.8910179493405,276.9155693817078
499,276.6963354872933,276.73684887440163,276.7615119906541
500,276.4290950004608,276.47037785163013,276.495167493493
501,276.2322005669834,276.27448084313147,276.2995379752669
502,276.1435475236279,276.1867178399963,276.2120707929065
503,276.32918362268015,276.37263205157774,276.3981940835346
504,276.738413949894,276.7808863544214,276.80632636652615
505,277.13505144029807,277.1751976882986,277.2000630315294
506,277.4549311337978,277.4926148559767,277.5169755177816
507,277.72910936622196,277.76484535969354,277.7889439516184
508,277.9120046394236,277.94617945471043,277.97006026947224
509,278.0429001517229,278.07593510364603,278.09964932487736
510,278.0835748014475,278.11589951412054,278.1394786979849
511,277.9808075262774,278.01295213844907,278.0364392860326
512,277.79122284262684,277.8238008774563,277.84731102606344
513,277.54591312824897,277.57942682522804,277.60305769590946
514,277.30093616344766,277.33568166432815,277.3594942841983
515,277.0687867915331,277.1048489386537,277.1288489620292
516,276.9089697701612,276.9462590505946,276.9704414785485
517,276.78208749263405,276.8203863633945,276.8446951707566
518,276.6698349063612,276.7089604559294,276.73335655237247
519,276.5581214482929,276.5979781136303,276.62245606322705
520,276.4295984287461,276.47016762692044,276.49473990967977
521,276.2864001615944,276.3277143066068,276.35240809338046
522,276.1112298175531,276.1533480533505,276.178184100483
523,275.9650288211686,276.00797952613135,276.0329970500879
524,275.8629805644908,275.90665031700223,275.93184184110686
525,275.78297956555275,275.8271724125267,275.8524873697659
526,275.74256586501,275.78708812100245,275.81249195080113
527,275.8791385968747,275.92384187958754,275.94940384307057
528,276.2070175687734,276.2512279156035,276.2768116060318
529,276.6825883795903,276.7252657026706,276.7505725352361
530,277.1282653674655,277.1685751099188,277.193333126966
531,277.4887140561856,277.52663460963925,277.5508954355175
532,277.756456396357,277.79254840405673,277.81655071398825
533,277.9204265181028,277.9552748847064,277.97915373269194
534,277.9590205292021,277.9931122751243,278.01688388780195
535,277.8226590500791,277.85655768089833,277.88023940017166
536,277.6302032079944,277.66471801646134,277.6885182312446
537,277.45004827305945,277.4856822889497,277.5097271746574
538,277.2936559421292,277.3303477295396,277.35453565999643
539,277.1646418883927,277.2021397156138,277.2263434029032
540,277.037722606026,277.07586728619043,277.1000535138047
541,276.9124845098223,276.9512678610135,276.9754561357462
542,276.8602961826603,276.899644776413,276.9238639900749
543,276.8108826140328,276.8506187997829,276.87481722936354
544,276.78459387254964,276.82460758144504,276.8487690911918
545,276.73956832180727,276.7797490365825,276.8038439312219
546,276.6831844379248,276.72352783839085,276.74757717735054
547,276.62147900802205,276.66203291053387,276.6860824120246
548,276.5468768975767,276.5876261983571,276.61168072717345
549,276.4426223579785,276.48352112693067,276.507561068064
550,276.3447221340723,276.3857719738108,276.4098340716746
551,276.4547553172018,276.4956679129303,276.5197857865161
552,276.7873729133457,276.8273608882559,276.851395401421
553,277.2013442823975,277.23951558594297,277.26322389474086
554,277.5646020833018,277.60049103638625,277.62373400589235
555,277.84316289861704,277.8768322779924,277.8996460896557
556,278.03212536046806,278.0639311088215,278.0864250733729
557,278.1375212314261,278.1679442875236,278.1902318987954
558,278.15088772565053,278.180373106917,278.20251727316696
559,278.03454596924087,278.06356394780124,278.0856111887295
560,277.921862797834,277.9508977430621,277.9729637122759
561,277.7839332278466,277.81327287065284,277.8353738057271
562,277.664703716304,277.6944550775577,277.71657874917395
563,277.57606793736716,277.60623814877795,277.62836137643814
564,277.4816015902292,277.51218081404375,277.53426030765877
565,277.37911151960395,277.41012411269065,277.4321484160858
566,277.24668059343423,277.27820912148235,277.3001839597749
567,277.1186172421838,277.15084320181484,277.1728376858353
568,277.0128931492722,277.04581642632587,277.06784609912745
569,276.89622391902213,276.92977332619483,276.95181827685957
570,276.79852987887153,276.83266850693593,276.8547439118264
571,276.7733895332442,276.8079025439785,276.8300076908421
572,276.70483907260854,276.7395101482113,276.76157820073354
573,276.64673026288125,276.6814759953838,276.70352262938343
574,276.63398993816634,276.6686894212352,276.6907352476254
575,276.9186049691352,276.9527717190543,276.9748411307431
576,277.3429808287029,277.3756744843117,277.3975374123947
577,277.7432741226108,277.773798223152,277.7952378097981
578,278.1076747833131,278.13587086493214,278.1568802307593
579,278.3967924645941,278.4228270842543,278.4434763095539
580,278.5976030170328,278.6218173028417,278.6421913273355
581,278.65622235947114,278.6791025900647,278.69927303223614
582,278.6977079425067,278.7197745208071,278.7398723657929
583,278.60395552420516,278.6256440976054,278.64568388869526
584,278.48284056917856,278.5046178849313,278.5246812849776
585,278.34078684428636,278.3630089701397,278.38313786970707
586,278.2032419315686,278.2260508721951,278.246241645724
587,278.06040385341385,278.08390297987563,278.10414195277
588,277.9030900310099,277.92738561741425,277.94766756728103
589,277.75042590867656,277.77559396693937,277.79593849030243
590,277.6395312070304,277.66558135442887,277.6860055656696
591,277.52266616144567,277.5495321204604,277.57001333485294
592,277.4375133972256,277.46513059581434,277.48568032689275
593,277.3493367340474,277.37761687254243,277.3982268955632
594,277.2673599508776,277.29624873717705,277.31692408075315
595,277.2261738541775,277.2556143255706,277.27638876941495
596,277.199451165975,277.22917268661547,277.2499920258649
597,277.1840254981383,277.2138599561497,277.2347052259507
598,277.23026078364677,277.2600222202233,277.2808966804395
599,277.45587216176006,277.4851489178984,277.5060373755195
600,277.6555458879646,277.6838140979523,277.70454187840244
601,277.8057938688147,277.83288545186747,277.85340225796716
602,277.93577928531073,277.9617880757263,277.98215354032084
603,278.1287534137586,278.15372891474243,278.1740060070824
604,278.2219206974576,278.24588437006076,278.2660055645381
605,278.28156144398383,278.30475360838875,278.3247594706098
606,278.3475096667519,278.37017175374916,278.3901191409823
607,278.27967390223637,278.3020706741105,278.32193017356957
608,278.19247951361706,278.21502034473576,278.2348792932588
609,278.14785380684424,278.17080156411686,278.1907277139945
610,278.1388670441807,278.1621732341644,278.1821239842263
611,278.12803042541395,278.1516328100846,278.1715570816196
612,278.1112278223211,278.13514814609204,278.1550507271811
613,278.0927626087635,278.1170443507187,278.1369465505697
614,278.0559694025062,278.0806645191418,278.10058451324477
615,278.02783871594596,278.0530002711606,278.07297149374375
616,277.98603804069234,278.0116703213255,278.031697253717
617,277.9310838102964,277.9571983584393,277.97729131984437
618,277.8675920488452,277.89422635402696,277.91441828321757
619,277.8461153992895,277.87327102695843,277.89361450817785
620,277.75200319446157,277.779449793236,277.79984975436963
621,277.6028086617798,277.63059301764065,277.65107317641076
622,277.4664538748846,277.49464636970225,277.51527510578404
623,277.6071079497931,277.63536187780574,277.6561942818365
624,277.87792192124186,277.9053589083248,277.92617020047
625,278.1452225598685,278.1711331316505,278.19170294945263
626,278.40039799419986,278.42453802295154,278.4448321428017
627,278.5712589491475,278.5937142182606,278.613759892847
628,278.7059214552012,278.7269686833139,278.74685262265547
629,278.7892393713022,278.80909793285656,278.82885714167566
630,278.78695263839194,278.8060645085582,278.82574907154145
631,278.701586912434,278.72037903605155,278.74003015632513
632,278.5907822545482,278.60966824655605,278.6293515945873
633,278.5132373523176,278.53246438592925,278.55223871690293
634,278.3978075581219,278.41738275640563,278.4371437801739
635,278.2723535554671,278.2925565735578,278.3123414173364
636,278.1710660949913,278.1919860976404,278.211815834705
637,278.08734111420733,278.10898398100807,278.12885445081594
638,278.03204522236285,278.0543895587968,278.074304173219
639,278.00353622888304,278.0264819237337,278.04642379230177
640,278.00081620734807,278.0242312087501,278.0441860763635
641,278.0040432326768,278.02779469504225,278.0477518195986
642,278.0015129000841,278.025516926694,278.04548715055097
643,278.00897605433886,278.0331991257909,278.05322548955684
644,277.9995469375843,278.0238542693,278.04392965994623
645,277.97461058608803,277.99892038198203,278.0190422280374
646,277.9790499693106,278.00326624385565,278.0234493662746
647,278.1917046192845,278.2154647292333,278.23572458499893
648,278.50437067950384,278.5269761284126,278.5471427631285
649,278.8464767070501,278.86734863268646,278.88726824997207
650,279.1697653650709,279.1886463103085,279.2082697744257
651,279.4318594659077,279.44878369179145,279.4681319852641
652,279.61141589414603,279.626637295676,279.64576777223243
653,279.703117458567,279.71702337239896,279.73600752981815
654,279.7023193709527,279.7153702655211,279.7342767292426
655,279.6349532206031,279.64752866840615,279.66640698097814
656,279.51384765425905,279.5264198145952,279.5453481837718
657,279.3758031256926,279.3888998543071,279.40792910910733
658,279.25945405263406,279.2731899454389,279.29229377449093
659,279.1579643943158,279.1723672819652,279.19151453239226
660,279.0754288474773,279.09050406957346,279.10968125865594
661,279.01436784621643,279.03010998935525,279.04931711172264
662,278.96707317936574,278.9834304033023,279.00264826020253
663,278.92569761944156,278.9426568005642,278.96189244253577
664,278.89470608072264,278.9122521696953,278.9315236456292
665,278.87484868069737,278.892957984158,278.9122801776532
666,278.8662084187163,278.88477493856044,278.9041496782055
667,278.93039624879736,278.94925011998805,278.9686934118055
668,278.9549543727311,278.9738778199695,278.99332561151
669,278.90342328244657,278.92240679307287,278.94185177592806
670,278.86153133381015,278.88068646609435,278.9002083125533
671,278.8842798974152,278.90365111737964,278.92333431978733
672,279.01603001426184,279.03510121695524,279.0548154311285
673,279.1223605671255,279.14076803054485,279.1603893816355
674,279.2364653365341,279.2540847317536,279.2736061687143
675,279.3173516464494,279.33416945147405,279.35359685735983
676,279.3502746373798,279.3663768116486,279.38572924997123
677,279.3741933828296,279.38969036899266,279.40900931549436
678,279.38674217539455,279.4017294247454,279.421040931292
679,279.4138528836918,279.42835550921586,279.4476485799738
680,279.4120153611703,279.426058548864,279.4453011552168
681,279.43738498508895,279.4510440940152,279.4702510479318
682,279.4447148672673,279.4580274407945,279.4771720127536
683,279.4567896155453,279.4698414223585,279.48892559568986
684,279.43258111619286,279.4454895430439,279.4645018327617
685,279.3777461846931,279.3907006385221,279.40965676033125
686,279.33373488004946,279.34690905404665,279.3658427361536
687,279.2748251034992,279.2883146796491,279.30721788015325
688,279.24829792519284,279.2621444088182,279.28102447130306
689,279.2245832913796,279.2387538353292,279.2575857810998
690,279.2078854167655,279.2223474352244,279.24111912821195
691,279.2003993156676,279.2151200759606,279.2338298572221
692,279.1675019184441,279.1824484082902,279.2010742770216
693,279.10712895358665,279.1224015425044,279.1409824001801
694,279.0767059761078,279.09232896997213,279.11090014015525
695,279.19299749913364,279.20874779601553,279.2273146239865
696,279.40099703793896,279.41639812107377,279.4348507457848
697,279.6200476179971,279.6346845758938,279.6529020279539
698,279.82110119625185,279.83481972660684,279.8527729113783
699,279.9455905814577,279.95848282798136,279.9761929022531
700,279.9990529105254,280.0113987475915,280.0289382104574
701,280.0526420431969,280.0647179808498,280.0821774188498
702,280.05111796949785,280.0630556076221,280.0804313742434
703,280.044916548948,280.05695855282374,280.0742985470676
704,280.0103167579037,280.02259170617384,280.0398957008429
705,279.9711575867225,279.9837736935608,280.0010508123866
706,279.9362051957861,279.9492298744548,279.96648972059586
707,279.91656207705194,279.9300023893043,279.9472362487441
708,279.88380592006814,279.8976620134924,279.9148556348119
709,279.86228483233504,279.87657888108214,279.8937479303189
710,279.8412710361597,279.8560071932759,279.87315738244234
711,279.81479195498815,279.829966649835,279.84710389284095
712,279.8182346330952,279.8338245342156,279.8509730062587
713,279.8371546595034,279.8530580403437,279.8702098949412
714,279.83573543266056,279.8518827972066,279.86902135880166
715,279.8194855127667,279.8358687186712,279.85300983645664
716,279.78489041763726,279.8015167266186,279.8186740378823
717,279.7614686333054,279.778333888982,279.7955461821669
718,279.7894686469457,279.806421828208,279.82368881823743
719,279.8934486119182,279.9101849464371,279.92746690122095
720,280.00089271470137,280.017080289323,280.03429160782576
721,280.14422178373474,280.15967674062915,280.1768014917601
722,280.3195136455025,280.33405066799816,280.3510792108275
723,280.46233484788047,280.4757354601591,280.4925938849197
724,280.5679974991434,280.580268581258,280.5969669381995
725,280.60406450899006,280.6154144467152,280.6320108822442
726,280.525158542353,280.53592197711293,280.5524554056999
727,279.85903600858785,279.87039391585154,279.88689733913634
728,279.3049911377777,279.31832094477153,279.33528215600694
729,278.9148301392995,278.93041212124103,278.94792872109406
730,278.6005021238599,278.61789043173053,278.63573235452236
731,278.3588235116953,278.3775637486584,278.39555339923606
732,278.1712159974829,278.19099233645704,278.2090407540378
733,278.02671057991944,278.0473047013387,278.06536703559885
734,277.88997105135496,277.9112457621244,277.92928835698797
735,277.7525106167777,277.7744240550722,277.7924437237343
736,277.6391302927368,277.6616661212446,277.67968359442125
737,277.55972246290145,277.58280149359774,277.60081961619215
738,277.4982855953249,277.52177931334126,277.5397763172613
739,277.45156699654734,277.47535302286843,277.4933147475901
740,277.4152404117976,277.4392084723832,277.4571294449698
741,277.3891486893785,277.4131908565066,277.4310698070593
742,277.3755156848064,277.3995177318832,277.4173528319509
743,277.4036707795737,277.42748508682456,277.44527665339405
744,277.43320384780367,277.4566653835187,277.47437882584677
745,277.4602771082994,277.48330110818637,277.5009231634806
746,277.48271667861735,277.50529193278834,277.5228278164268
747,277.49457812344485,277.51673913730866,277.53419616549684
748,277.4987496365065,277.52056215764117,277.537950354479
749,277.50280708183544,277.52434354043,277.5416718275925
750,277.5072896319787,277.5286128703985,277.5458816316316
